user id,number of times user adopted from,number of incoming adoption edges (lib-source pairs)
120696,53,43
120699,24,0
120721,16,75
120723,14,153
120743,80,94
120751,0,1
120777,393,433
120781,270,52
120791,388,256
120832,2,0
120892,11,6
120898,1,107
120905,0,1
120935,66,58
120965,0,1
120968,1,87
120971,27,482
120983,0,1
120988,0,3
120990,2,0
121085,12,211
121092,6,172
121096,22,5
121110,0,28
121120,0,3
121128,355,77
121131,41,0
121139,0,79
121172,3,3
121178,5,81
121189,30,0
121203,14,29
121211,2,81
121215,1,0
121233,112,1
121240,1,2
121284,0,1
121286,578,0
121292,31,0
121301,3,0
121305,10,7
121317,0,1
121334,1,123
121350,32,1168
121372,95,66
121439,0,2
121461,0,10
121470,0,2
121485,0,3
121497,0,2
121548,0,4
121591,2,0
121599,0,4
121606,80,6
121610,21,31
121647,12,0
121715,1,19
121737,3,5
121746,0,4
121751,0,1
121757,0,2
121767,6,0
121820,24,1
121835,0,1
121851,0,2
121860,0,56
121871,0,4
121917,110,0
121988,10,0
122056,0,4
122062,2,10
122102,2,4
122104,38,6
122105,78,0
122140,0,1
122160,1,6
122199,0,9
122206,0,2
122214,0,27
122277,3,0
122289,535,1
122295,1,0
122299,10,10
122308,10,3
122334,0,5
122369,0,2
122383,0,4
122393,4,7
122402,0,1
122425,0,2
122445,0,5
122457,12,6
122495,5,0
122507,6,0
122524,0,9
122539,1,9
122566,0,5
122606,0,3
122618,6,0
122620,112,0
122629,9,44
122633,0,8
122652,0,7
122654,6,0
122655,16,7
122661,36,0
122699,0,3
122744,0,10
122781,0,38
122788,0,7
122799,0,3
122819,1,19
122820,16,7
122825,14,3
122836,0,1
122885,0,1
122896,0,4
122912,26,0
122989,0,10
122992,16,0
123015,0,73
123048,3,0
123050,5,9
123117,0,1
123156,1,0
123164,0,2
123173,0,1
123176,2,15
123180,0,1
123188,0,6
123200,15,2
123206,2,350
123211,8,1
123217,1,0
123271,8,4
123279,1,1
123280,0,1
123311,1,0
123328,0,7
123353,6,0
123370,0,6
123467,6,71
123472,9,8
123502,6,1
123515,0,36
123534,1,0
123575,0,1
123576,0,1
123584,0,3
123590,1,65
123593,1,190
123599,3,255
123602,14,6
123605,2,27
123637,0,3
123705,0,1
123709,0,8
123751,0,1
123761,0,61
123813,3,1
123837,13,3
123866,0,2
123880,2,6
123892,0,1
123951,1,0
123973,2,0
123981,0,2
124086,1,12
124087,8,0
124103,17,0
124106,1,0
124109,2,7
124134,0,9
124136,8,0
124138,12,0
124141,4,0
124143,1,0
124146,0,3
124150,0,3
124161,9,0
124162,7,0
124203,1,0
124224,8,3
124233,5,64
124244,1,0
124250,0,14
124268,48,2
124271,24,0
124291,11,0
124349,0,9
124364,1,0
124414,17,0
124418,32,32
124423,24,0
124441,0,1
124475,6,5
124477,0,2
124479,0,2
124567,1,15
124602,1,12
124606,3,0
124624,0,6
124665,0,6
124670,0,8
124728,1,4
124786,1,0
124805,0,2
124811,1,1
124855,3,41
124860,0,3
124900,65,22
124911,6,14
124930,0,1
124936,5,1
124965,0,1
124969,5,7
125018,0,2
125082,0,14
125085,7,2
125091,1,0
125102,22,2
125110,1,0
125133,0,1
125140,0,1
125144,0,22
125163,0,2
125175,62,0
125196,0,17
125266,6,0
125283,4,0
125306,6,2
125311,0,9
125318,0,3
125372,0,24
125376,0,8
125398,2,134
125404,6,209
125423,24,58
125450,1,0
125468,0,2
125478,1,1
125500,197,0
125503,0,7
125531,2,0
125541,0,2
125549,0,3
125608,1,15
125612,0,21
125615,0,16
125631,5,0
125650,10,10
125652,11,1
125679,3,0
125729,3,0
125766,0,29
125781,1,1
125798,828,4
125801,113,173
125802,0,293
125811,0,71
125814,3,195
125843,1,0
125868,12,1
125891,4,0
125894,0,3
125914,0,12
125915,1,0
125921,0,7
125952,0,2
125962,12,0
125972,4,0
125975,0,4
126002,2,12
126009,1,25
126012,8,20
126042,1,0
126045,9,0
126067,6,2
126077,0,2
126087,1,0
126088,0,7
126090,4,0
126111,0,34
126133,8,3
126141,2,0
126179,11,14
126190,11,0
126195,0,1
126228,0,1
126241,0,4
126322,5,0
126323,0,2
126353,1,0
126375,141,0
126396,0,74
126408,2,0
126466,0,6
126476,0,1
126493,54,4
126504,20,8
126538,2,0
126661,0,2
126719,3,0
126721,5,64
126726,2,0
126749,0,2
126787,2,6
126826,0,40
126827,2,0
126854,3,19
126863,4,7
126864,13,6
126867,510,11
126884,92,0
126889,28,5
126893,0,27
126919,6,0
126936,3,3
126938,1,0
126940,19,3
127028,0,1
127036,49,0
127050,2,12
127068,14,0
127092,0,22
127106,4,0
127219,0,2
127233,0,10
127236,9,0
127239,37,184
127245,61,20
127247,10,95
127252,1,2
127305,2,25
127306,2,9
127307,0,2
127315,0,32
127316,0,30
127324,5,15
127332,0,35
127337,2,84
127339,10,1
127368,13,1
127373,1,18
127375,5,16
127377,8,87
127426,0,9
127433,1,0
127447,48,3
127468,0,18
127487,1,1
127532,0,6
127582,0,7
127612,5,0
127631,5,0
127633,0,18
127646,1,4
127653,10,0
127657,4,4
127659,1,0
127665,43,0
127679,1110,23
127720,2,48
127734,9,0
127758,1,0
127800,13,0
127813,0,2
127822,3,0
127845,0,1
127866,2,0
127869,13,0
127871,2,0
127914,1,6
127926,3,0
128205,144,18
128211,17,2
128236,1,4
128279,2,0
128287,0,2
128306,1,0
128325,10,51
128326,0,17
128347,0,2
128362,0,2
128407,4,0
128414,0,2
128416,10,0
128441,0,1
128489,0,30
128494,5,1
128507,0,1
128520,0,9
128541,2,0
128547,7,0
128550,6,0
128552,0,1
128610,11,1
128616,1,0
128654,0,1
128691,0,19
128709,1,2
128722,0,2
128736,0,4
128739,0,19
128763,0,4
128778,2,24
128799,1,0
128810,1,3
128841,0,2
128850,0,2
129027,0,3
129030,0,2
129046,0,29
129048,9,16
129053,4,0
129064,0,22
129065,19,0
129066,1,4
129072,178,547
129088,1,1
129095,10,0
129116,3,2
129122,45,0
129130,6,54
129143,10,0
129194,0,1
129213,0,7
129263,0,8
129272,0,5
129283,1,0
129291,0,1
129307,0,2
129333,2,0
129367,0,119
129479,1,0
129496,8,0
129508,0,1
129512,86,3
129515,1,88
129525,11,23
129539,1,2
129562,3,0
129567,3,1
129570,28,0
129572,1,19
129577,12,3
129588,50,40
129589,49,2
129595,1,0
129607,0,2
129645,19,0
129660,0,2
129668,1,1
129694,0,1
129704,71,0
129712,0,10
129736,0,3
129740,1,681
129754,4,0
129755,89,2
129769,2,1
129795,0,1
129796,0,2
129807,0,62
129809,5,3908
129848,0,9
129860,0,650
129862,106,2
129876,16,7
129883,4,1520
129895,2,1
129940,7,1
129960,70,0
129968,0,3
129985,0,4
129986,0,5
129998,3,0
130042,0,1
130062,6,0
130077,0,1
130165,0,19
130167,0,16
130170,9,0
130237,8,4
130249,0,34
130263,15,0
130304,0,1
130308,0,8
130334,3,34
130338,0,12
130350,2,0
130362,1,2
130409,1,5
130423,0,1
130424,1,0
130437,0,21
130442,2,14
130455,0,2
130462,0,6
130513,16,438
130518,8,1
130665,8,0
130696,0,3
130698,0,25
130716,8,0
130723,0,10
130725,15,5
130726,2,119
130782,0,2
130804,0,9
130847,0,2
130868,22,5
130872,10,26
130877,0,1
130878,0,2
130891,0,15
130974,5,0
130991,1,2
131066,7,0
131081,0,3
131095,2,2
131114,0,51
131140,67,2
131141,19,0
131142,2,0
131146,0,1
131159,3,1
131219,0,8
131268,4,0
131275,0,57
131286,0,8
131333,0,2
131356,0,2
131359,1,0
131367,14,5
131382,0,3
131440,8,0
131479,0,5
131480,5,3
131488,0,3
131519,0,7
131547,1,1
131568,0,2
131570,2,0
131577,0,2
131591,0,1
131593,1,1
131625,9,132
131629,1,0
131649,0,2
131684,0,5
131691,1,0
131693,1,0
131715,0,1
131721,78,31
131728,123,5
131747,29,0
131756,166,45
131771,91,74
131773,4,0
131775,1,41
131779,181,20
131806,0,2
131845,6,7
131879,0,1
131882,0,2
131885,5,0
131919,0,9
131926,3,3
131944,0,12
131976,1,0
131994,6,0
132004,1,0
132018,0,14
132048,68,244
132052,2738,1623
132061,6,0
132074,0,4
132080,0,4
132113,210,7
132116,1750,233
132139,0,17
132158,0,15
132166,0,1
132214,12,16
132216,18,37
132246,1,0
132296,2,0
132297,0,2
132341,0,77
132357,0,7
132376,19,13
132377,1,129
132426,0,3
132429,2,4
132456,3,8
132462,0,2
132475,1,0
132492,0,1
132499,0,22
132543,2,0
132588,0,5
132593,4,1
132613,0,1
132634,0,1
132655,0,9
132701,0,3
132707,3,14
132783,2,0
132784,0,2
132824,0,100
132861,0,9
132880,1,1
132902,1,0
132912,1,2
132917,0,1
132919,0,1
132968,0,92
132970,2,83
132979,5,7
132997,2,24
133002,9,5
133017,3,2
133026,0,57
133126,0,5
133133,3,1
133169,3,0
133187,0,3
133195,14,12
133198,35,0
133214,3,5
133225,19,75
133231,23,1
133234,13,64
133285,0,1
133287,30,1
133293,42,728
133307,33,0
133308,2,1
133333,0,10
133347,17,1422
133353,0,4
133365,3,0
133380,0,3
133388,0,3
133398,4,0
133406,19,0
133410,1,6
133414,0,6
133438,20,896
133451,0,2
133453,0,12
133461,63,0
133462,15,0
133473,0,5
133479,9,1
133485,20,423
133490,0,5
133503,0,35
133524,204,578
133532,87,234
133556,90,959
133573,2,1
133577,384,275
133579,30,208
133603,0,1
133605,0,2
133611,8,18
133620,2,0
133622,0,6
133637,5,96
133659,0,156
133665,0,7
133679,0,4
133680,2,0
133681,0,3
133719,6,2
133731,2,3
133775,0,5
133787,4,2339
133788,0,13
133793,0,24
133805,8,24
133817,4,12
133833,0,6
133850,31,157
133873,1445,110
133878,981,69
133881,308,413
133892,565,11
133894,34,2999
133897,291,571
133901,73,52
133906,96,0
133922,0,2
133924,0,6
133932,501,213
133934,301,18
133946,866,123
133950,104,242
133969,4,2
133973,5,0
133985,17,28
133994,311,163
134002,337,126
134004,1,4
134006,148,177
134010,140,410
134011,101,116
134012,20,0
134020,30,112
134021,3,5
134022,0,2
134024,0,951
134031,1,0
134034,1527,225
134042,17,372
134045,68,1120
134057,151,133
134074,171,7
134075,18,22
134079,21,3
134081,122,3032
134082,78,113
134089,41,1
134090,507,713
134097,4,7
134104,129,37
134125,66,5
134132,48,2
134135,89,1266
134165,483,240
134167,795,1
134183,3,0
134185,62,25
134192,33,0
134199,131,1
134214,183,155
134224,65,0
134228,37,28
134237,51,76
134240,56,0
134263,12,0
134278,1,0
134295,0,1
134302,3,3
134304,35,71
134307,0,5
134342,4,0
134344,1,0
134359,0,3
134396,0,2
134410,1,0
134438,0,7
134447,0,13
134451,2,0
134467,53,69
134472,0,1
134480,235,4102
134493,686,46
134494,2,3
134500,5,6
134513,1,2
134531,0,3
134537,165,3940
134538,111,491
134539,2,0
134546,89,5993
134549,6,441
134554,21,3400
134578,9,1
134589,65,5617
134608,1,17
134646,1,0
134652,26,24
134662,1,0
134667,0,11
134680,1121,3059
134697,1,11
134698,10,3
134718,24,971
134771,492,496
134804,2337,22
134824,66,3441
134831,126,14
134850,0,6
134876,84,1777
134896,8,35
134929,3,282
134939,119,4054
134944,5,39
134968,78,2577
134970,0,1
134992,1,66
135008,28,74
135009,263,238
135019,0,1
135024,0,7
135037,28,787
135064,0,24
135075,0,2
135087,158,0
135093,0,4
135122,63,48
135145,0,1
135147,37,712
135153,1,0
135154,0,1
135159,0,26
135160,144,161
135168,45,4
135170,1,7
135196,23967,981
135209,3,0
135225,5893,32
135236,433,0
135237,498,1440
135242,0,1
135259,0,56
135264,131,2000
135268,0,2
135275,139,188
135290,0,45
135296,1,0
135303,0,2
135318,1,0
135328,5,0
135343,116,33
135344,0,6
135352,67,523
135357,5,16
135359,11,28
135380,148,538
135385,5,3
135403,137,1
135406,1,0
135418,20,66
135422,300,14
135472,148,826
135490,1,0
135514,115,12
135525,7,0
135526,7,0
135568,627,2
135590,6,0
135606,221,88
135617,58,79
135620,63,19
135644,0,2
135647,85,147
135657,25,17
135664,0,1
135673,0,1
135764,2,0
135776,0,191
135784,0,4
135788,0,1
135797,0,40
135822,0,11
135848,3,1
135851,0,18
135904,0,4
135908,6,0
135915,0,12
135925,0,9
135928,46,0
135957,1192,5
135958,163,6
135960,34,3900
135961,72,2
135964,92,74
135965,7,2755
135966,2,279
135969,5,909
135979,16,1061
135983,49,43
136020,4,1
136023,65,0
136038,34,0
136050,0,1
136057,0,31
136096,1,18
136104,1,0
136124,9,0
136126,0,9
136130,23,4
136147,2,3
136157,7,45
136182,62,0
136197,29,11
136219,11,92
136229,0,3
136294,13,13
136305,9,114
136316,49,6
136330,7,0
136331,0,2
136334,0,4
136335,5,37
136346,77,0
136355,3,2
136392,59,2
136410,0,1
136430,4,0
136433,2,0
136436,0,28
136456,0,1
136457,1,0
136471,2,5
136502,1,0
136529,58,1
136538,0,2
136541,3,0
136609,60,223
136613,23,233
136614,108,224
136615,125,167
136617,50,173
136628,100,73
136639,201,105
136640,162,169
136643,58,40
136644,167,153
136659,265,56
136660,378,30
136666,122,57
136669,121,117
136694,0,1
136743,0,3
136750,4,0
136787,0,1
136841,3,0
136928,0,20
136931,2,13
136982,1,0
137003,0,20
137074,0,1
137079,0,18
137123,6,0
137158,9,69
137274,0,1
137278,6,12
137327,0,4
137332,1,0
137475,0,6
137476,20,0
137551,0,7
137562,10,23
137574,0,53
137615,2,224
137650,1,8
137681,0,6
137684,0,5
137714,2,6
137738,1,0
137871,189,31
137980,1,0
138032,32,0
138037,0,1
138071,0,10
138131,9,0
138141,0,10
138160,0,3
138197,0,1
138278,3,2
138298,0,6
138349,0,2
138411,4,0
138421,7,0
138431,16,8
138449,0,4
138467,4,42
138482,2,0
138566,0,33
138595,2,28
138603,2,9
138614,0,3
138641,2,9
138736,0,1
138745,6,0
138809,1,0
138810,0,4
138812,21,0
138921,1,0
138930,0,7
138938,0,22
138939,1,37
138954,1,0
139010,0,1
139015,0,1
139048,0,1
139061,27,78
139074,0,17
139083,11,0
139086,4,8
139090,9,0
139096,30,29
139114,4,0
139120,52,3
139123,8,43
139129,5,0
139138,96,62
139150,16,0
139156,5,73
139158,23,2
139182,15,0
139188,14,0
139199,12,0
139207,17,0
139228,17,122
139236,26,0
139238,5,0
139244,9,0
139268,4,0
139273,14,3
139274,7,0
139281,4,0
139289,84,264
139314,3,0
139315,8,1802
139326,8,0
139336,27,5
139341,106,7
139347,17,80
139349,8,0
139350,9,41
139357,9,0
139359,58,0
139366,21,0
139368,404,11
139392,29,0
139395,10,0
139399,6,212
139406,40,0
139420,40,8
139421,151,3
139431,12,2
139443,27,0
139464,26,0
139472,23,0
139473,7,0
139480,12,0
139493,9,4
139497,0,1
139515,6,5
139516,1,8
139566,0,1
139599,0,2
139617,0,1
139635,0,11
139643,0,6
139663,266,30
139672,3,0
139676,3,12
139679,47,5
139691,10,40
139692,77,9
139700,28,4
139731,0,3
139746,3,4
139849,21,0
139852,0,1
139933,0,2
139934,1864,91
139970,0,1
139980,0,5
139983,0,1
139988,4,14
140004,2,4
140091,0,1
140099,0,20
140148,0,3
140176,0,1
140216,1,0
140273,13,0
140274,0,14
140288,0,1
140297,0,3
140325,1,0
140326,0,1
140343,0,1
140358,1,0
140366,2,0
140374,0,2
140376,1,32
140464,0,40
140490,4,0
140512,0,1
140548,0,6
140549,0,1
140561,1,10
140688,2,0
140700,0,3
140707,0,4
140728,0,20
140747,2,0
140791,2,0
140795,0,2
140809,2,0
140810,0,14
140822,0,2
140824,0,3
140859,2,3
140889,1,2
140891,3,17
140902,0,1
140965,7,10
140991,0,2
141005,8,0
141034,1,2
141046,1,0
141094,0,108
141103,2,42
141108,11,16
141126,3,4
141175,1,0
141255,4,0
141265,0,1
141364,3,0
141434,0,1
141436,0,1
141451,0,4
141464,0,18
141470,0,5
141495,21,9
141513,30,0
141517,13,711
141579,5,177
141582,2,90
141596,0,8
141618,0,2
141620,0,2
141632,36,191
141646,87,56
141649,27,15
141650,146,0
141679,0,12
141690,0,1
141716,0,2
141717,9,0
141718,1,4
141741,1,0
141745,3,1
141749,160,4
141767,1,0
141773,2,4
141793,8,4
141794,0,9
141819,0,3
141852,2,0
141862,1,0
141871,5,0
141875,1,6
141891,2,4
141935,1,5
141962,20,19
141977,1,0
141990,0,81
141993,14,0
142006,2,0
142030,0,1
142046,138,10
142054,1,0
142071,19,1
142077,0,2
142078,2,2
142140,0,19
142189,20,0
142193,0,15
142195,0,2
142202,3,17
142214,0,4
142218,6,0
142232,49,96
142234,5,0
142276,11,2
142343,43,0
142350,0,12
142366,3,30
142368,2,8
142370,1,2
142372,0,6
142426,0,7
142427,0,9
142492,0,1
142497,0,1
142509,0,3
142519,0,6
142529,4,2
142539,0,3
142546,0,8
142591,0,6
142607,1,2
142619,2,1
142641,2,7
142709,0,1
142749,0,1
142754,2,0
142781,2,0
142784,0,5
142814,4,5
142820,681,23
142822,0,5
142824,26,55
142825,73,31
142826,5,0
142840,11,4
142842,12,468
142844,5,8
142845,0,46
142855,19,20
142857,6,170
142859,1,0
142903,3,1
142928,10,359
142946,2,0
142955,23,603
142959,3,3
142962,1,26
142971,5,1331
142982,0,27
143003,2,1
143006,0,22
143012,1,29
143018,0,134
143105,18,15
143106,0,33
143120,2,0
143125,18,0
143141,1,0
143150,1,0
143162,8,0
143171,0,9
143195,11,0
143198,0,14
143236,9,0
143270,0,1
143272,9,10
143286,3,0
143296,0,5
143360,0,9
143390,0,8
143393,1,14
143396,1,0
143404,0,23
143469,0,6
143476,2,6
143514,0,9
143533,0,12
143567,10,2
143569,5,2
143581,0,1
143584,0,8
143613,0,91
143627,0,18
143664,6,20
143703,1,0
143797,0,10
143799,0,11
143809,0,1
143814,4,0
143817,2,16
143832,0,1
143864,1,4
143881,2,1
143901,0,8
143903,27,0
143906,0,7
143921,0,8
143956,64,3
143958,98,43
143966,12,0
143967,0,7
143983,10,1
144009,24,19
144010,12,3
144015,0,2
144019,4,0
144024,75,90
144038,0,3
144041,2,1
144048,0,1
144069,1,3
144076,0,3
144091,5,3
144145,10,39
144201,0,2
144261,0,1
144285,0,9
144308,2,0
144324,66,3
144327,17,1
144332,5,2
144370,0,4
144452,0,3
144459,0,1
144498,5,0
144515,0,2
144576,0,4
144577,5,0
144590,2,0
144598,8,1
144669,0,2
144674,0,9
144704,16,0
144838,3,0
144841,0,1
144847,0,1
144876,0,19
144906,0,7
144909,3,1
144968,17,0
144976,0,2
144986,0,1
145011,0,7
145012,0,3
145043,0,9
145072,0,4
145076,3,0
145144,0,3
145275,0,2
145276,3,6
145277,5,3
145307,7,0
145337,517,23
145346,14,38
145348,0,6
145364,0,4
145367,42,127
145369,82,268
145379,7,86
145384,4,0
145385,1,5
145392,11,67
145437,0,9
145450,2,0
145457,1,0
145463,0,10
145502,1,0
145503,0,1
145515,0,3
145587,0,15
145617,0,2
145677,2,0
145683,68,0
145687,0,2
145719,0,12
145724,0,4
145728,0,4
145751,3,0
145756,0,1
145765,0,21
145804,0,12
145815,5,0
145838,0,4
145841,2,0
145844,0,24
145849,0,12
145882,53,308
145920,0,135
145957,0,17
145978,0,2
145980,0,2
146046,0,1
146056,0,2
146077,3,0
146088,6,5
146092,1,0
146150,0,9
146182,0,1
146198,961,55
146208,53,125
146241,0,2
146250,0,1
146314,1,0
146315,0,1
146337,1,0
146346,0,1
146377,6,11
146393,0,12
146478,1,8
146487,19,36
146505,48,124
146507,15,33
146519,0,13
146537,3,0
146554,0,4
146558,0,31
146560,1,4
146561,2,4
146566,0,1
146575,0,1
146611,1,0
146654,0,2
146751,5,0
146829,0,2
146905,18,0
146951,0,3
147031,13,0
147060,0,1
147108,0,41
147110,0,14
147129,0,3
147141,0,45
147166,0,1
147171,60,0
147189,2,1
147193,4,4
147204,32,28
147206,16,0
147231,2,72
147263,0,13
147272,0,1
147277,1,0
147278,0,6
147287,0,27
147299,0,1
147359,0,1
147379,0,2
147447,0,1
147468,5,1
147490,1,0
147533,2,0
147544,12,1
147570,1,1
147579,0,1
147586,0,130
147620,6,6
147624,1,2
147628,2,2
147654,17,4
147684,2,0
147734,1,659
147737,1,0
147740,1,0
147794,5,58
147796,0,10
147797,9,19
147855,0,13
147860,0,1
147909,0,6
147933,1,10
147935,0,571
147949,0,111
147962,6,1345
147980,51,10
148071,6,0
148166,7,0
148180,27,4
148231,1,54
148234,0,3
148295,0,5
148301,0,3
148339,0,8
148352,6,2
148386,0,3
148396,18,8
148397,0,5
148428,11,191
148431,9,28
148433,1,11
148434,1,0
148438,22,216
148441,15,20
148456,0,101
148458,2,0
148462,30,76
148485,40,31
148491,0,1
148497,6,36
148532,36,28
148534,14,15
148542,1,1
148565,1,3
148571,128,24
148583,0,8
148590,6,302
148596,2,0
148599,0,25
148609,0,2
148615,1,18
148640,0,2
148676,1,0
148693,0,1
148697,13,0
148700,0,1
148723,0,14
148742,1,5
148743,2,3
148744,0,22
148787,0,4
148789,1,0
148826,0,3
148840,0,12
148844,0,2
148862,0,1
148891,0,3
148892,1,0
148920,5,14
148931,0,6
148946,0,2
149000,6,4
149020,0,8
149066,0,27
149072,162,0
149103,6,0
149125,0,1
149170,0,2
149182,2,0
149251,1,0
149261,1,0
149288,3,0
149290,4,12
149330,0,53
149333,0,5
149370,0,8
149397,17,0
149448,89,0
149457,0,1
149463,0,6
149478,9,0
149490,171,58662
149521,55,6000
149524,10,313
149544,2,0
149634,1,9
149636,3,323
149643,0,1
149664,0,5
149778,0,12
149782,1,0
149847,0,25
149899,0,58
149909,0,5
149915,3,0
149963,0,17
149974,62,2
149981,1,0
150058,0,2
150072,0,19
150143,1,0
150172,0,3
150251,0,3
150263,0,6
150264,0,3
150267,1,0
150275,0,8
150277,0,2
150291,0,2
150336,0,1
150387,0,2
150398,10,0
150412,0,1
150440,0,3
150485,6,9
150494,0,1
150587,6,11
150619,1,0
150640,44,2
150643,1,0
150681,0,1
150716,0,2
150781,9,3073
150782,13,2232
150809,17,3164
150839,0,2
150858,87,327
150863,2,244
150866,14,1
150894,0,1
150906,0,1
150920,2,0
150964,0,34
151027,22,0
151043,0,5
151131,0,3
151139,1,18
151266,0,11
151419,1,0
151441,0,3
151453,7,139
151457,7,24
151510,0,6
151538,0,2
151539,1,7
151583,0,4
151659,0,1
151669,0,6
151676,3,0
151678,3,4
151694,0,246
151710,1,0
151723,6,0
151795,2,5
151800,32,12
151813,54,0
151828,167,7
151830,5,35
151845,0,1
151940,0,2
151943,0,41
151968,0,4
151980,1,2
152013,0,14
152062,0,3
152068,0,1
152087,1,5
152098,1,2
152144,31,1
152155,3,3
152186,41,2
152271,0,4
152286,1,0
152291,0,20
152319,15,0
152346,0,10
152361,7,2
152367,31,8
152414,5,1
152427,1,0
152437,6,5
152524,1,0
152533,0,2
152539,5,0
152542,1,0
152545,0,1
152597,2,64
152598,12,17
152603,4,4
152627,0,5
152636,0,2
152638,0,1
152647,5,0
152657,0,2
152660,0,1
152671,0,1
152672,0,1
152675,0,2
152753,0,16
152849,0,1
152923,2,0
152974,2,0
152998,5,0
153004,3,0
153055,1,188
153057,10,57
153059,2,79
153063,2,79
153068,0,2
153084,0,1
153094,0,2
153124,0,3
153144,3,3
153165,0,24
153201,0,1
153217,8,12
153219,2,0
153270,8,6
153298,0,1
153307,2,0
153322,0,2
153364,95,0
153398,4,79
153403,3,0
153415,0,1
153467,0,1
153478,0,1
153510,0,1
153539,18,58
153545,0,57
153574,7,23
153598,1,8
153617,18,7
153619,20,1
153622,16,3
153626,15,16
153630,3,0
153637,5,0
153692,8,3
153731,0,1
153741,23,0
153774,0,23
153788,1,0
153799,0,4
153818,4,17
153826,0,3
153828,0,3
153873,0,7
153961,0,5
153999,0,1
154020,12,10
154021,0,15
154080,3,0
154086,7,2783
154106,1,0
154125,3,0
154128,1,11
154157,150,17
154198,0,12
154200,81,27
154202,19,43
154207,16,2
154328,0,1
154380,3,0
154422,0,7
154449,2,1
154468,0,8
154506,0,3
154517,1,0
154523,0,2
154550,0,10
154583,0,134
154594,0,5
154595,1,0
154599,70,2
154605,2,1
154747,1,2
154821,1,0
154823,1,0
154835,18,0
154836,0,8
154879,0,2
154883,0,2
154890,0,17
154894,4,0
154920,18,13
154963,39,2
154979,7,68
154992,0,5
155017,173,0
155023,0,119
155124,15,24
155126,11,17
155162,2,1
155176,13,31
155215,0,12
155226,0,4
155234,1,0
155235,0,1
155291,11,30
155315,17,110
155319,11,51
155327,5,0
155328,3,0
155363,0,1
155375,0,1
155392,0,1
155480,10,1
155489,0,2
155495,0,19
155498,0,485
155499,85,7
155535,0,9
155584,3,0
155634,5,2
155687,3,0
155742,1,0
155764,0,11
155766,0,4
155790,1,0
155841,3,0
155854,7231,598
155861,831,178
155862,353,6136
155868,22,159
155900,0,1
155942,10,0
155955,1,4
155989,3,4
155992,0,22
155999,1,0
156007,2,3
156173,7,3
156175,0,4
156209,0,1
156226,0,81
156231,11,0
156234,1,1
156239,2,0
156247,9,11
156250,0,1
156276,0,678
156291,21,560
156307,10,250
156323,35,20
156333,1,0
156355,0,3
156361,10,0
156362,0,13
156366,9,0
156379,0,4
156400,1,0
156401,0,1
156412,2,0
156438,0,1
156522,2,0
156528,0,2
156550,1,0
156665,0,1
156673,0,12
156712,0,2
156743,1,0
156747,0,1
156771,0,11
156812,1,0
156831,1,73
156837,0,1
156843,0,1
156924,0,94
156927,10,114
156960,14,151
156975,26,291
157050,4,1
157064,0,20
157117,0,1
157148,12,75
157186,0,10
157187,4,1
157200,2,2
157223,4,296
157230,55,2
157231,11,16
157232,1,12
157265,0,2
157267,0,3
157291,0,3
157321,0,3
157342,1,0
157343,20,534
157348,1,90
157353,13,9
157368,0,1
157384,1,1
157417,0,1
157464,2,10
157495,8,3
157525,0,61
157530,0,10
157564,0,3
157615,0,2
157643,4,11
157662,0,1
157687,0,1
157697,0,4
157768,0,5
157789,1,6
157793,1,45
157849,0,3
158216,8,0
158231,0,175
158238,0,74
158248,1,0
158258,3,462
158263,0,106
158265,0,41
158440,1,0
158459,0,4
158471,1,1
158479,2,1
158483,0,2
158503,1,2
158518,5,0
158599,0,3
158631,6,114
158646,1,0
158661,12,1
158667,4,1
158694,0,7
158705,0,3
158715,40,5
158717,0,8
158725,1,0
158767,0,3
158777,28,1
158799,2,4
158831,0,1
158837,0,14
158975,1,0
158992,0,1
159022,0,15
159115,0,12
159123,0,12
159130,0,10
159202,2,0
159226,0,8
159291,1,36
159292,4,160
159295,47638,2
159296,0,1
159298,1668,67
159310,14,0
159352,1084,259
159353,28504,2185
159377,15,9
159392,1,12
159393,7,17
159462,0,21
159489,0,1
159493,1,0
159511,2,0
159588,2,0
159599,0,7
159622,6,253
159645,0,742
159655,22,4
159675,0,5
159684,0,5
159724,12,13
159818,3,9
159848,1,0
159853,3,4
159854,0,4
159869,21,5
159913,1,0
159955,0,2
159956,0,1
159968,3,6
160026,0,4
160033,1,0
160081,0,3
160173,0,1
160196,0,11
160204,2,31
160232,1,2
160249,0,1
160257,0,2
160269,1,7
160328,0,4
160343,0,1
160349,0,37
160351,8,0
160364,0,1
160368,0,3
160369,0,6
160395,32,4638
160421,2,0
160422,3,4
160450,8,0
160474,0,1
160478,0,1
160500,1,0
160546,45,16
160552,117,3
160593,4,46
160599,14,19
160601,10,8
160625,46,199
160628,0,3
160640,50,34
160679,216,144
160731,5,137
160752,0,1
160768,0,4
160813,64,37
160829,54,49
160830,54,6
160834,4,0
160837,2,0
160876,0,1
160877,18,0
160886,0,89
160918,0,2
160948,6,1
160982,1,0
160997,1,0
161021,0,28
161033,0,16
161057,0,5
161069,0,6
161070,0,52
161089,1,0
161098,13,34
161154,2,0
161159,1,0
161162,2,5
161165,0,6
161176,1,6
161178,2,0
161183,3,3
161190,0,6
161198,0,1
161225,5,3
161275,5,109
161282,10,8
161362,0,7
161364,0,4
161377,0,7
